time,high,low,open,volumefrom,volumeto,close,conversionType,conversionSymbol
2020-08-19 23:00:00,11760.51,11709.99,11757.0,1722.62,20193648.39,11760.37,direct,
2020-08-20 00:00:00,11829.36,11758.55,11760.37,1232.67,14549284.81,11792.41,direct,
2020-08-20 01:00:00,11818.05,11757.71,11792.41,1049.51,12367743.38,11762.05,direct,
2020-08-20 02:00:00,11773.24,11708.56,11762.05,763.57,8968721.73,11745.13,direct,
2020-08-20 03:00:00,11754.83,11702.71,11745.13,790.84,9277912.02,11705.37,direct,
2020-08-20 04:00:00,11741.94,11694.5,11705.37,924.93,10841980.91,11721.25,direct,
2020-08-20 05:00:00,11722.77,11690.85,11721.25,844.51,9886113.91,11705.66,direct,
2020-08-20 06:00:00,11789.48,11679.03,11705.66,1227.08,14417260.74,11770.76,direct,
2020-08-20 07:00:00,11774.86,11707.49,11770.76,864.82,10153081.35,11708.04,direct,
2020-08-20 08:00:00,11778.9,11691.86,11708.04,1065.46,12503863.52,11768.11,direct,
2020-08-20 09:00:00,11803.88,11749.97,11768.11,1351.07,15907424.2,11785.13,direct,
2020-08-20 10:00:00,11803.53,11757.71,11785.13,2003.8,23599603.67,11780.16,direct,
2020-08-20 11:00:00,11819.03,11744.4,11780.16,2651.31,31245402.22,11818.56,direct,
2020-08-20 12:00:00,11844.67,11786.74,11818.56,2401.17,28366310.38,11788.19,direct,
2020-08-20 13:00:00,11823.33,11750.67,11788.19,2891.17,34082051.93,11822.17,direct,
2020-08-20 14:00:00,11866.73,11800.17,11822.17,2002.59,23687499.53,11854.39,direct,
2020-08-20 15:00:00,11866.67,11821.21,11854.39,2366.46,28028121.58,11862.65,direct,
2020-08-20 16:00:00,11881.79,11833.73,11862.65,2973.04,35259659.81,11850.35,direct,
2020-08-20 17:00:00,11861.09,11823.8,11850.35,3023.47,35794599.2,11826.85,direct,
2020-08-20 18:00:00,11874.69,11825.82,11826.85,3022.19,35831268.62,11865.88,direct,
2020-08-20 19:00:00,11880.77,11846.91,11865.88,2732.18,32407325.73,11851.05,direct,
2020-08-20 20:00:00,11885.6,11849.39,11851.05,1910.73,22686036.53,11860.86,direct,
2020-08-20 21:00:00,11888.72,11828.62,11860.86,2099.8,24900526.59,11834.16,direct,
2020-08-20 22:00:00,11845.06,11819.52,11834.16,1585.94,18759676.68,11828.06,direct,
2020-08-20 23:00:00,11873.88,11825.85,11828.06,1431.28,16980947.79,11863.43,direct,
2020-08-21 00:00:00,11882.67,11832.78,11863.43,1723.83,20428671.19,11839.16,direct,
2020-08-21 01:00:00,11839.16,11797.91,11839.16,2009.15,23756358.32,11811.73,direct,
2020-08-21 02:00:00,11831.83,11801.76,11811.73,1767.01,20882753.83,11802.91,direct,
2020-08-21 03:00:00,11872.08,11790.42,11802.91,1937.3,22913616.73,11868.6,direct,
2020-08-21 04:00:00,11873.57,11839.59,11868.6,1457.97,17283537.37,11873.53,direct,
2020-08-21 05:00:00,11873.74,11841.76,11873.53,1197.1,14193190.4,11852.19,direct,
2020-08-21 06:00:00,11852.19,11810.25,11852.19,2092.5,24756082.24,11828.45,direct,
2020-08-21 07:00:00,11858.14,11821.0,11828.45,3108.68,36803574.31,11837.82,direct,
2020-08-21 08:00:00,11837.82,11803.18,11837.82,2137.03,25253887.51,11830.87,direct,
2020-08-21 09:00:00,11832.25,11776.87,11830.87,1631.63,19268757.08,11781.03,direct,
2020-08-21 10:00:00,11789.88,11737.7,11781.03,2827.64,33274590.9,11765.81,direct,
2020-08-21 11:00:00,11770.95,11696.63,11765.81,2517.27,29533426.31,11722.59,direct,
2020-08-21 12:00:00,11773.47,11630.95,11722.59,4742.56,55464809.85,11764.22,direct,
2020-08-21 13:00:00,11771.14,11692.49,11764.22,2993.8,35124530.46,11698.77,direct,
2020-08-21 14:00:00,11750.47,11683.15,11698.77,3044.73,35684582.35,11741.48,direct,
2020-08-21 15:00:00,11762.55,11717.7,11741.48,2223.96,26108438.6,11726.92,direct,
2020-08-21 16:00:00,11749.91,11668.59,11726.92,3180.1,37257135.73,11669.83,direct,
2020-08-21 17:00:00,11756.18,11611.49,11669.83,5902.6,69052859.64,11693.54,direct,
2020-08-21 18:00:00,11699.93,11611.18,11693.54,3071.55,35786455.27,11673.38,direct,
2020-08-21 19:00:00,11720.41,11669.02,11673.38,2657.96,31089376.43,11676.36,direct,
2020-08-21 20:00:00,11710.42,11618.29,11676.36,2020.26,23599077.63,11619.93,direct,
2020-08-21 21:00:00,11653.41,11494.52,11619.93,5077.0,58722442.85,11534.37,direct,
2020-08-21 22:00:00,11594.98,11519.94,11534.37,2247.36,26002964.91,11550.69,direct,
2020-08-21 23:00:00,11575.33,11496.38,11550.69,1979.29,22817969.82,11527.35,direct,
2020-08-22 00:00:00,11536.97,11407.13,11527.35,4332.05,49631200.97,11418.69,direct,
2020-08-22 01:00:00,11456.1,11379.06,11418.69,3016.34,34435196.0,11451.13,direct,
2020-08-22 02:00:00,11482.84,11428.19,11451.13,2262.6,25916021.19,11457.1,direct,
2020-08-22 03:00:00,11478.95,11441.29,11457.1,2383.97,27330512.45,11475.89,direct,
2020-08-22 04:00:00,11475.89,11417.47,11475.89,1717.16,19653499.82,11422.9,direct,
2020-08-22 05:00:00,11480.7,11422.9,11422.9,1826.38,20928205.02,11471.29,direct,
2020-08-22 06:00:00,11584.61,11471.29,11471.29,2244.13,25879362.62,11564.5,direct,
2020-08-22 07:00:00,11590.3,11535.56,11564.5,1938.52,22419678.16,11582.99,direct,
2020-08-22 08:00:00,11621.23,11556.9,11582.99,3038.75,35217631.03,11582.51,direct,
2020-08-22 09:00:00,11585.28,11552.56,11582.51,1164.24,13471099.71,11584.64,direct,
2020-08-22 10:00:00,11599.67,11566.29,11584.64,1793.51,20773353.79,11572.7,direct,
2020-08-22 11:00:00,11578.19,11551.62,11572.7,1719.83,19884889.01,11561.12,direct,
2020-08-22 12:00:00,11609.77,11561.12,11561.12,1941.75,22502367.32,11593.18,direct,
2020-08-22 13:00:00,11599.7,11566.59,11593.18,1452.73,16822825.61,11598.08,direct,
2020-08-22 14:00:00,11641.62,11573.56,11598.08,1722.93,20000533.55,11620.94,direct,
2020-08-22 15:00:00,11637.43,11585.63,11620.94,1963.95,22801165.96,11587.76,direct,
2020-08-22 16:00:00,11596.67,11560.18,11587.76,1836.27,21248741.35,11584.02,direct,
2020-08-22 17:00:00,11612.57,11564.12,11584.02,2396.63,27773756.76,11603.74,direct,
2020-08-22 18:00:00,11618.34,11600.4,11603.74,1851.36,21490317.72,11605.94,direct,
2020-08-22 19:00:00,11609.64,11587.56,11605.94,1337.68,15510841.63,11590.83,direct,
2020-08-22 20:00:00,11610.92,11577.12,11590.83,1146.75,13295755.35,11608.24,direct,
2020-08-22 21:00:00,11681.41,11606.18,11608.24,3396.09,39566548.56,11673.03,direct,
2020-08-22 22:00:00,11685.8,11651.25,11673.03,1352.33,15772626.88,11667.14,direct,
2020-08-22 23:00:00,11686.02,11663.65,11667.14,1702.17,19871695.1,11670.42,direct,
2020-08-23 00:00:00,11691.2,11628.47,11670.42,2668.94,31114167.56,11648.86,direct,
2020-08-23 01:00:00,11652.31,11621.13,11648.86,1117.29,13006970.56,11647.86,direct,
2020-08-23 02:00:00,11652.12,11610.26,11647.86,1500.28,17437608.74,11613.31,direct,
2020-08-23 03:00:00,11629.56,11592.8,11613.31,832.7,9665010.87,11603.05,direct,
2020-08-23 04:00:00,11613.34,11588.72,11603.05,1164.34,13502973.0,11604.93,direct,
2020-08-23 05:00:00,11604.93,11565.48,11604.93,1090.89,12635487.14,11580.11,direct,
2020-08-23 06:00:00,11613.37,11571.09,11580.11,1587.17,18401569.23,11611.06,direct,
2020-08-23 07:00:00,11625.77,11603.08,11611.06,1213.6,14094589.95,11618.56,direct,
2020-08-23 08:00:00,11619.57,11572.97,11618.56,1291.22,14960446.09,11574.7,direct,
2020-08-23 09:00:00,11602.06,11554.09,11574.7,1177.15,13637160.93,11589.6,direct,
2020-08-23 10:00:00,11590.09,11525.88,11589.6,1843.92,21313201.0,11529.45,direct,
2020-08-23 11:00:00,11556.11,11521.6,11529.45,1182.61,13647693.5,11530.08,direct,
2020-08-23 12:00:00,11563.73,11528.19,11530.08,1187.0,13711229.29,11563.13,direct,
2020-08-23 13:00:00,11664.59,11554.18,11563.13,2347.85,27256064.83,11595.99,direct,
2020-08-23 14:00:00,11624.08,11587.39,11595.99,931.82,10818489.22,11621.17,direct,
2020-08-23 15:00:00,11660.89,11620.51,11621.17,1329.02,15473379.85,11654.93,direct,
2020-08-23 16:00:00,11661.29,11623.58,11654.93,1396.91,16257464.6,11637.73,direct,
2020-08-23 17:00:00,11658.39,11623.97,11637.73,934.49,10880357.19,11639.56,direct,
2020-08-23 18:00:00,11678.0,11636.56,11639.56,1449.26,16897835.25,11663.77,direct,
2020-08-23 19:00:00,11694.73,11652.94,11663.77,1529.74,17860267.69,11686.06,direct,
2020-08-23 20:00:00,11713.62,11668.48,11686.06,2228.88,26079694.42,11669.0,direct,
2020-08-23 21:00:00,11676.8,11641.45,11669.0,1412.84,16475398.22,11671.41,direct,
2020-08-23 22:00:00,11686.86,11644.94,11671.41,1149.54,13404951.51,11652.07,direct,
2020-08-23 23:00:00,11679.26,11649.64,11652.07,837.8,9776815.7,11651.52,direct,
2020-08-24 00:00:00,11654.11,11594.64,11651.52,1421.88,16522988.3,11631.6,direct,
2020-08-24 01:00:00,11637.75,11606.38,11631.6,984.11,11440202.25,11636.23,direct,
2020-08-24 02:00:00,11667.31,11635.46,11636.23,1101.37,12837357.37,11653.42,direct,
2020-08-24 03:00:00,11686.41,11649.73,11653.42,1266.97,14790570.84,11684.12,direct,
2020-08-24 04:00:00,11691.43,11662.2,11684.12,661.66,7723456.49,11680.37,direct,
2020-08-24 05:00:00,11681.8,11655.22,11680.37,1352.16,15780668.43,11660.26,direct,
2020-08-24 06:00:00,11755.05,11648.03,11660.26,2208.41,25870948.71,11754.89,direct,
2020-08-24 07:00:00,11777.87,11746.75,11754.89,2133.02,25092413.67,11760.07,direct,
2020-08-24 08:00:00,11813.07,11760.07,11760.07,2066.51,24357328.46,11786.9,direct,
2020-08-24 09:00:00,11796.47,11769.2,11786.9,890.42,10489714.4,11787.54,direct,
2020-08-24 10:00:00,11807.22,11773.95,11787.54,1307.44,15420520.23,11782.5,direct,
2020-08-24 11:00:00,11827.45,11781.45,11782.5,2077.94,24535524.29,11794.09,direct,
2020-08-24 12:00:00,11822.75,11784.19,11794.09,1479.68,17466731.11,11784.19,direct,
2020-08-24 13:00:00,11796.83,11764.34,11784.19,1901.43,22399754.15,11764.58,direct,
2020-08-24 14:00:00,11792.2,11733.7,11764.58,2635.08,30990072.32,11734.33,direct,
2020-08-24 15:00:00,11767.3,11730.47,11734.33,2170.39,25494503.24,11766.6,direct,
2020-08-24 16:00:00,11786.06,11743.01,11766.6,2293.31,26985591.75,11762.25,direct,
2020-08-24 17:00:00,11764.43,11739.47,11762.25,1796.3,21107025.72,11754.05,direct,
2020-08-24 18:00:00,11756.94,11723.93,11754.05,1445.9,16968486.22,11739.99,direct,
2020-08-24 19:00:00,11751.09,11703.3,11739.99,1906.02,22348631.94,11751.09,direct,
2020-08-24 20:00:00,11751.09,11708.61,11751.09,1939.17,22749063.28,11730.03,direct,
2020-08-24 21:00:00,11772.31,11719.48,11730.03,1376.09,16182543.93,11759.37,direct,
2020-08-24 22:00:00,11763.27,11738.76,11759.37,1396.78,16414337.7,11755.61,direct,
2020-08-24 23:00:00,11786.9,11753.32,11755.61,1307.95,15397705.8,11756.4,direct,
2020-08-25 00:00:00,11766.92,11738.0,11756.4,1545.75,18164287.55,11745.16,direct,
2020-08-25 01:00:00,11767.64,11740.17,11745.16,1495.73,17578150.01,11763.69,direct,
2020-08-25 02:00:00,11763.69,11680.66,11763.69,1751.05,20506993.64,11681.41,direct,
2020-08-25 03:00:00,11695.23,11661.58,11681.41,1855.28,21671962.75,11674.27,direct,
2020-08-25 04:00:00,11689.89,11653.77,11674.27,1817.47,21216182.54,11683.13,direct,
2020-08-25 05:00:00,11699.57,11668.96,11683.13,1242.3,14518925.2,11668.96,direct,
2020-08-25 06:00:00,11670.75,11599.83,11668.96,3826.24,44520386.75,11612.16,direct,
2020-08-25 07:00:00,11612.16,11554.92,11612.16,2366.99,27414697.24,11584.83,direct,
2020-08-25 08:00:00,11586.14,11517.01,11584.83,2942.19,34019310.47,11583.05,direct,
2020-08-25 09:00:00,11594.13,11568.61,11583.05,1865.39,21613494.32,11594.1,direct,
2020-08-25 10:00:00,11649.29,11582.57,11594.1,896.21,10404634.06,11637.32,direct,
2020-08-25 11:00:00,11654.83,11614.77,11637.32,666.25,7752889.08,11620.22,direct,
2020-08-25 12:00:00,11620.22,11460.28,11620.22,3364.71,38723784.97,11501.9,direct,
2020-08-25 13:00:00,11536.72,11418.14,11501.9,2210.01,25351784.39,11455.55,direct,
2020-08-25 14:00:00,11455.91,11347.35,11455.55,3144.55,35848067.78,11403.25,direct,
2020-08-25 15:00:00,11439.56,11358.31,11403.25,1999.71,22805136.53,11432.3,direct,
2020-08-25 16:00:00,11450.3,11328.83,11432.3,1681.24,19186701.03,11331.68,direct,
2020-08-25 17:00:00,11350.42,11207.24,11331.68,3715.68,41886619.72,11240.62,direct,
2020-08-25 18:00:00,11310.16,11130.36,11240.62,4398.83,49407788.43,11305.62,direct,
2020-08-25 19:00:00,11334.43,11269.05,11305.62,2153.19,24351012.27,11305.64,direct,
2020-08-25 20:00:00,11330.8,11244.91,11305.64,2056.86,23227508.67,11270.3,direct,
2020-08-25 21:00:00,11328.31,11268.34,11270.3,1085.81,12287281.86,11311.48,direct,
2020-08-25 22:00:00,11391.21,11309.54,11311.48,1434.8,16323394.06,11367.44,direct,
2020-08-25 23:00:00,11389.77,11329.54,11367.44,1319.85,15005236.16,11330.56,direct,
2020-08-26 00:00:00,11338.51,11259.23,11330.56,1622.62,18323612.4,11289.2,direct,
2020-08-26 01:00:00,11351.82,11288.6,11289.2,997.01,11297953.52,11342.18,direct,
2020-08-26 02:00:00,11403.86,11342.02,11342.18,951.87,10834660.61,11398.44,direct,
2020-08-26 03:00:00,11406.44,11334.17,11398.44,839.32,9540766.82,11370.96,direct,
2020-08-26 04:00:00,11400.34,11354.34,11370.96,817.4,9298952.58,11360.05,direct,
2020-08-26 05:00:00,11397.44,11360.03,11360.05,540.42,6155855.95,11367.95,direct,
2020-08-26 06:00:00,11373.91,11314.34,11367.95,1601.45,18165982.85,11334.63,direct,
2020-08-26 07:00:00,11369.2,11306.73,11334.63,746.28,8472014.53,11353.69,direct,
2020-08-26 08:00:00,11376.88,11338.75,11353.69,697.65,7929979.48,11366.71,direct,
2020-08-26 09:00:00,11378.68,11355.12,11366.71,508.48,5787063.95,11373.96,direct,
2020-08-26 10:00:00,11448.3,11373.96,11373.96,1262.08,14412368.5,11403.57,direct,
2020-08-26 11:00:00,11440.32,11380.91,11403.57,712.71,8137849.99,11385.36,direct,
2020-08-26 12:00:00,11419.51,11278.68,11385.36,1770.31,20088157.57,11315.83,direct,
2020-08-26 13:00:00,11418.95,11260.5,11315.83,2111.84,23900287.59,11418.95,direct,
2020-08-26 14:00:00,11504.55,11413.03,11418.95,2534.22,29071323.85,11450.3,direct,
2020-08-26 15:00:00,11495.29,11450.25,11450.3,1070.46,12288835.73,11490.78,direct,
2020-08-26 16:00:00,11542.65,11462.12,11490.78,2123.52,24402376.53,11476.32,direct,
2020-08-26 17:00:00,11502.27,11459.72,11476.32,1200.14,13779227.77,11469.37,direct,
2020-08-26 18:00:00,11484.07,11440.42,11469.37,974.8,11176460.92,11453.77,direct,
2020-08-26 19:00:00,11489.88,11451.48,11453.77,815.0,9354563.4,11476.19,direct,
2020-08-26 20:00:00,11516.29,11473.75,11476.19,797.43,9170373.13,11516.23,direct,
2020-08-26 21:00:00,11516.82,11472.46,11516.23,696.72,8014262.05,11476.9,direct,
2020-08-26 22:00:00,11487.67,11446.97,11476.9,985.86,11302788.61,11457.48,direct,
2020-08-26 23:00:00,11492.54,11447.98,11457.48,790.7,9080724.32,11466.89,direct,
2020-08-27 00:00:00,11492.45,11460.0,11466.89,735.83,8448334.21,11463.52,direct,
2020-08-27 01:00:00,11481.47,11401.93,11463.52,1242.34,14211634.58,11407.68,direct,
2020-08-27 02:00:00,11408.86,11378.92,11407.68,1094.63,12468550.53,11386.94,direct,
2020-08-27 03:00:00,11424.9,11385.61,11386.94,711.17,8116504.14,11392.53,direct,
2020-08-27 04:00:00,11417.29,11376.67,11392.53,786.55,8976658.7,11376.82,direct,
2020-08-27 05:00:00,11390.74,11340.94,11376.82,799.38,9092683.39,11349.35,direct,
2020-08-27 06:00:00,11412.47,11340.72,11349.35,805.18,9168403.6,11403.56,direct,
2020-08-27 07:00:00,11420.51,11382.61,11403.56,819.89,9352081.21,11410.15,direct,
2020-08-27 08:00:00,11411.37,11381.02,11410.15,426.85,4864478.09,11383.84,direct,
2020-08-27 09:00:00,11443.85,11378.17,11383.84,1123.37,12827740.39,11427.49,direct,
2020-08-27 10:00:00,11434.48,11360.33,11427.49,1641.5,18700191.79,11377.77,direct,
2020-08-27 11:00:00,11383.26,11318.84,11377.77,1395.69,15847409.13,11320.24,direct,
2020-08-27 12:00:00,11379.75,11280.51,11320.24,2069.5,23437754.77,11361.65,direct,
2020-08-27 13:00:00,11591.64,11352.12,11361.65,6426.84,73788119.83,11411.2,direct,
2020-08-27 14:00:00,11416.67,11275.17,11411.2,3841.48,43519789.62,11319.57,direct,
2020-08-27 15:00:00,11344.02,11302.48,11319.57,1585.32,17955456.04,11336.94,direct,
2020-08-27 16:00:00,11370.05,11271.42,11336.94,2197.03,24882829.24,11279.99,direct,
2020-08-27 17:00:00,11280.08,11135.52,11279.99,5276.62,59067675.94,11197.97,direct,
2020-08-27 18:00:00,11283.13,11173.17,11197.97,1686.78,18933762.6,11267.96,direct,
2020-08-27 19:00:00,11290.5,11251.96,11267.96,1254.68,14149299.03,11254.91,direct,
2020-08-27 20:00:00,11324.82,11238.29,11254.91,2235.64,25235927.89,11269.58,direct,
2020-08-27 21:00:00,11305.13,11258.16,11269.58,791.59,8935591.48,11291.77,direct,
2020-08-27 22:00:00,11330.78,11268.97,11291.77,876.84,9910718.52,11274.04,direct,
2020-08-27 23:00:00,11342.21,11274.04,11274.04,1154.22,13065578.18,11331.02,direct,
2020-08-28 00:00:00,11360.96,11289.07,11331.02,933.45,10572998.88,11350.51,direct,
2020-08-28 01:00:00,11384.5,11343.0,11350.51,833.53,9476071.22,11382.21,direct,
2020-08-28 02:00:00,11393.67,11369.31,11382.21,590.92,6727167.39,11378.88,direct,
2020-08-28 03:00:00,11404.29,11356.11,11378.88,710.52,8088776.69,11383.33,direct,
2020-08-28 04:00:00,11400.75,11373.34,11383.33,465.66,5309748.94,11400.12,direct,
2020-08-28 05:00:00,11412.35,11377.13,11400.12,587.26,6693939.56,11408.58,direct,
2020-08-28 06:00:00,11451.28,11400.86,11408.58,938.05,10720012.72,11443.0,direct,
2020-08-28 07:00:00,11449.12,11377.21,11443.0,2496.08,28445088.56,11386.96,direct,
2020-08-28 08:00:00,11425.32,11370.75,11386.96,959.95,10946022.22,11406.93,direct,
2020-08-28 09:00:00,11467.37,11406.15,11406.93,1409.23,16130799.73,11453.81,direct,
2020-08-28 10:00:00,11457.54,11414.89,11453.81,1341.94,15347024.58,11445.4,direct,
2020-08-28 11:00:00,11485.61,11430.25,11445.4,1673.84,19196817.77,11480.36,direct,
2020-08-28 12:00:00,11492.56,11437.25,11480.36,1546.09,17732916.65,11449.28,direct,
2020-08-28 13:00:00,11469.4,11436.23,11449.28,905.52,10375684.38,11469.4,direct,
2020-08-28 14:00:00,11474.98,11417.61,11469.4,4298.14,49205044.28,11451.76,direct,
2020-08-28 15:00:00,11544.99,11451.25,11451.76,2393.64,27536329.89,11542.39,direct,
2020-08-28 16:00:00,11553.81,11510.88,11542.39,2174.57,25079967.19,11519.8,direct,
2020-08-28 17:00:00,11531.6,11475.19,11519.8,1578.83,18166365.57,11490.6,direct,
2020-08-28 18:00:00,11520.7,11481.8,11490.6,888.23,10214793.67,11495.23,direct,
2020-08-28 19:00:00,11532.94,11489.49,11495.23,1064.58,12258810.08,11514.09,direct,
2020-08-28 20:00:00,11521.65,11491.77,11514.09,1102.28,12683605.51,11500.1,direct,
2020-08-28 21:00:00,11514.1,11474.28,11500.1,721.55,8295607.27,11498.5,direct,
2020-08-28 22:00:00,11505.93,11470.36,11498.5,558.76,6418694.87,11484.63,direct,
2020-08-28 23:00:00,11544.38,11479.92,11484.63,642.75,7405646.28,11535.21,direct,
2020-08-29 00:00:00,11549.82,11489.7,11535.21,655.12,7545110.79,11501.79,direct,
2020-08-29 01:00:00,11515.48,11480.21,11501.79,588.37,6768665.4,11489.72,direct,
2020-08-29 02:00:00,11507.51,11481.04,11489.72,386.85,4453056.88,11489.94,direct,
2020-08-29 03:00:00,11521.67,11481.88,11489.94,473.05,5439531.41,11507.34,direct,
2020-08-29 04:00:00,11513.06,11492.08,11507.34,572.66,6587648.67,11508.81,direct,
2020-08-29 05:00:00,11521.55,11495.3,11508.81,570.32,6563585.78,11517.0,direct,
2020-08-29 06:00:00,11536.59,11507.88,11517.0,447.96,5163282.73,11531.48,direct,
2020-08-29 07:00:00,11585.98,11515.89,11531.48,1369.97,15838811.42,11573.89,direct,
2020-08-29 08:00:00,11578.46,11539.93,11573.89,582.71,6732723.6,11542.22,direct,
2020-08-29 09:00:00,11561.77,11530.71,11542.22,522.7,6039854.09,11554.36,direct,
2020-08-29 10:00:00,11555.56,11447.16,11554.36,1456.58,16739602.75,11468.96,direct,
2020-08-29 11:00:00,11485.43,11433.8,11468.96,1005.65,11529797.7,11456.39,direct,
2020-08-29 12:00:00,11497.31,11446.9,11456.39,749.52,8598082.84,11470.8,direct,
2020-08-29 13:00:00,11479.61,11444.27,11470.8,438.28,5029089.66,11447.42,direct,
2020-08-29 14:00:00,11500.82,11447.42,11447.42,488.2,5604221.94,11499.72,direct,
2020-08-29 15:00:00,11523.46,11483.04,11499.72,655.36,7540359.93,11510.92,direct,
2020-08-29 16:00:00,11522.01,11488.07,11510.92,772.83,8895388.3,11515.67,direct,
2020-08-29 17:00:00,11545.1,11509.65,11515.67,1044.05,12041024.65,11519.51,direct,
2020-08-29 18:00:00,11548.95,11519.51,11519.51,621.59,7172883.17,11539.04,direct,
2020-08-29 19:00:00,11558.12,11527.73,11539.04,582.99,6730240.47,11533.78,direct,
2020-08-29 20:00:00,11540.28,11514.27,11533.78,510.67,5887446.58,11521.55,direct,
2020-08-29 21:00:00,11531.28,11504.91,11521.55,446.53,5145006.3,11513.88,direct,
2020-08-29 22:00:00,11529.38,11492.9,11513.88,625.94,7208677.55,11493.03,direct,
2020-08-29 23:00:00,11516.06,11471.13,11493.03,737.97,8491920.18,11480.48,direct,
2020-08-30 00:00:00,11521.48,11470.07,11480.48,390.38,4490994.51,11515.67,direct,
2020-08-30 01:00:00,11644.48,11509.06,11515.67,2028.78,23535998.07,11623.06,direct,
2020-08-30 02:00:00,11635.59,11613.41,11623.06,631.98,7347551.33,11631.81,direct,
2020-08-30 03:00:00,11632.66,11596.38,11631.81,708.52,8227293.45,11617.94,direct,
2020-08-30 04:00:00,11632.81,11589.58,11617.94,495.63,5753984.79,11590.58,direct,
2020-08-30 05:00:00,11601.91,11578.55,11590.58,444.66,5154432.9,11596.79,direct,
2020-08-30 06:00:00,11614.07,11584.61,11596.79,368.1,4274238.14,11596.5,direct,
2020-08-30 07:00:00,11604.88,11583.02,11596.5,341.51,3961638.07,11600.49,direct,
2020-08-30 08:00:00,11619.56,11562.31,11600.49,574.28,6660124.22,11572.33,direct,
2020-08-30 09:00:00,11602.22,11566.9,11572.33,373.39,4327459.5,11590.87,direct,
2020-08-30 10:00:00,11590.87,11567.28,11590.87,319.98,3706324.58,11571.02,direct,
2020-08-30 11:00:00,11611.67,11566.6,11571.02,289.62,3358428.39,11608.93,direct,
2020-08-30 12:00:00,11617.87,11570.64,11608.93,547.18,6349942.87,11607.39,direct,
2020-08-30 13:00:00,11657.02,11441.57,11604.56,61586.28,716148099.2,11628.37,invert_divide,ETH
2020-08-30 14:00:00,11637.3,11609.34,11632.73,499.87,5808569.28,11625.9,direct,
2020-08-30 15:00:00,11664.86,11579.31,11625.9,925.52,10760970.82,11619.95,direct,
2020-08-30 16:00:00,11687.99,11592.51,11619.95,1415.0,16497871.5,11666.07,direct,
2020-08-30 17:00:00,11669.95,11636.98,11666.07,617.54,7198286.4,11651.11,direct,
2020-08-30 18:00:00,11659.99,11636.78,11651.11,505.16,5883473.12,11654.89,direct,
2020-08-30 19:00:00,11725.48,11639.18,11663.48,21223.36,247191090.5,11647.12,invert_divide,ETH
2020-08-30 20:00:00,11659.11,11631.3,11643.74,616.59,7178393.62,11642.88,direct,
2020-08-30 21:00:00,11644.83,11603.21,11642.88,672.43,7818115.84,11609.02,direct,
2020-08-30 22:00:00,11667.7,11600.02,11609.02,780.97,9088652.79,11661.98,direct,
2020-08-30 23:00:00,11718.98,11655.14,11661.98,1420.49,16612513.44,11716.54,direct,
2020-08-31 00:00:00,11728.36,11694.65,11716.54,1326.99,15543616.93,11702.97,direct,
2020-08-31 01:00:00,11710.48,11689.59,11702.97,612.9,7169448.44,11694.76,direct,
2020-08-31 02:00:00,11704.2,11683.64,11694.76,508.11,5941552.09,11684.56,direct,
2020-08-31 03:00:00,11695.54,11677.51,11684.56,494.75,5781019.15,11685.94,direct,
2020-08-31 04:00:00,11709.27,11663.51,11685.94,734.86,8586614.54,11666.85,direct,
2020-08-31 05:00:00,11685.79,11659.24,11666.85,683.12,7974565.54,11671.31,direct,
2020-08-31 06:00:00,11682.6,11649.8,11671.31,525.54,6130122.83,11680.78,direct,
2020-08-31 07:00:00,11681.56,11610.2,11680.78,880.23,10242656.3,11630.2,direct,
2020-08-31 08:00:00,11637.12,11591.55,11630.2,1106.55,12840049.26,11591.96,direct,
2020-08-31 09:00:00,11624.51,11586.36,11591.96,826.34,9597495.78,11610.28,direct,
2020-08-31 10:00:00,11632.55,11591.16,11610.28,671.26,7797725.96,11619.03,direct,
2020-08-31 11:00:00,11711.98,11618.03,11619.03,1297.75,15152179.32,11683.84,direct,
2020-08-31 12:00:00,11754.46,11670.47,11683.84,1866.96,21862816.92,11722.85,direct,
2020-08-31 13:00:00,11775.27,11710.3,11722.85,2091.27,24557978.04,11717.02,direct,
2020-08-31 14:00:00,11750.69,11694.08,11717.02,2792.78,32731238.32,11741.76,direct,
2020-08-31 15:00:00,11750.55,11709.52,11741.76,1332.75,15639165.2,11749.09,direct,
2020-08-31 16:00:00,11757.68,11715.96,11749.09,1047.51,12292749.32,11721.7,direct,
2020-08-31 17:00:00,11734.0,11704.95,11721.7,1238.91,14524212.54,11714.12,direct,
2020-08-31 18:00:00,11740.01,11708.91,11714.12,874.06,10245424.93,11725.1,direct,
2020-08-31 19:00:00,11739.23,11712.43,11725.1,921.75,10808540.16,11729.83,direct,
2020-08-31 20:00:00,11734.37,11656.56,11729.83,1692.25,19780508.38,11677.84,direct,
2020-08-31 21:00:00,11701.72,11626.76,11677.84,1080.01,12597339.62,11639.61,direct,
2020-08-31 22:00:00,11691.99,11631.02,11639.61,710.47,8288886.93,11660.79,direct,
2020-08-31 23:00:00,11696.57,11655.57,11660.79,1013.91,11840679.25,11657.81,direct,
2020-09-01 00:00:00,11671.26,11540.42,11657.81,2836.69,32904476.24,11614.68,direct,
2020-09-01 01:00:00,11641.02,11596.98,11614.68,839.79,9757750.52,11631.23,direct,
2020-09-01 02:00:00,11645.51,11616.86,11631.23,566.98,6593711.14,11638.28,direct,
