time,high,low,open,close,Lag1,Lag2,Lag3,Lag4,Lag5,Lag6,Lag7,Lag8,S_10,Corr,d_20,5EMA,10EMA,20EMA,mean,returns,volume
2020-09-18 17:00:00,10899.93,10823.93,10887.05,10846.35,10887.05,10905.31,10953.61,10925.18,10992.84,10982.42,10979.56,11012.52,10944.813,-0.10049520871209411,11519.51,10897.814005409704,10921.082162267736,10927.911605451494,10861.93,-0.37383864315860504,13495386.459999999
2020-09-18 18:00:00,10882.53,10828.42,10846.35,10869.04,10846.35,10887.05,10905.31,10953.61,10925.18,10992.84,10982.42,10979.56,10935.388,0.223116997582705,11539.04,10888.222670273137,10911.61995094633,10922.304785884686,10855.475,0.20919479825010726,12407365.51
2020-09-18 19:00:00,10887.27,10850.75,10869.04,10878.08,10869.04,10846.35,10887.05,10905.31,10953.61,10925.18,10992.84,10982.42,10921.944,0.5481261605549731,11533.78,10884.84178018209,10905.521778046997,10918.092901514716,10869.01,0.08317201887194318,9442537.21
2020-09-18 20:00:00,10907.18,10859.55,10878.08,10894.67,10878.08,10869.04,10846.35,10887.05,10905.31,10953.61,10925.18,10992.84,10913.455,0.561943338072169,11521.55,10888.117853454727,10903.548727492998,10915.862148989505,10883.365,0.15250853091722202,11781087.03
2020-09-18 21:00:00,10945.52,10885.06,10894.67,10945.52,10894.67,10878.08,10869.04,10846.35,10887.05,10905.31,10953.61,10925.18,10909.765000000001,0.3082951695588133,11513.88,10907.251902303151,10911.179867948817,10918.6867062286,10915.29,0.46674199402093286,10756272.11
2020-09-18 22:00:00,10949.9,10928.01,10945.52,10935.28,10945.52,10894.67,10878.08,10869.04,10846.35,10887.05,10905.31,10953.61,10904.009,-0.02549639775434973,11493.03,10916.594601535435,10915.56171013994,10920.267019921115,10938.955,-0.09355425781506754,6204089.92
2020-09-18 23:00:00,10941.76,10897.24,10935.28,10937.89,10935.28,10945.52,10894.67,10878.08,10869.04,10846.35,10887.05,10905.31,10905.28,-0.21697833721995888,11480.48,10923.69306769029,10919.621399205405,10921.945398976246,10919.5,0.023867701604337183,9495059.700000001
2020-09-19 00:00:00,10980.89,10937.45,10937.89,10979.37,10937.89,10935.28,10945.52,10894.67,10878.08,10869.04,10846.35,10887.05,10907.856,-0.6211445868254875,11515.67,10942.25204512686,10930.48478116806,10927.414408597555,10959.17,0.3792321919492826,8384257.149999999
2020-09-19 01:00:00,10981.27,10947.92,10979.37,10952.51,10979.37,10937.89,10935.28,10945.52,10894.67,10878.08,10869.04,10846.35,10912.576000000001,-0.7620895485397217,11623.06,10945.671363417905,10934.489366410231,10929.804464921597,10964.595000000001,-0.24464063056441834,6202949.350000001
2020-09-19 02:00:00,10974.93,10951.47,10952.51,10974.92,10952.51,10979.37,10937.89,10935.28,10945.52,10894.67,10878.08,10869.04,10921.363000000001,-0.743126731084472,11631.81,10955.42090894527,10941.840390699279,10934.101182548113,10963.2,0.20461063263124027,4055201.3000000003
2020-09-19 03:00:00,10983.57,10958.39,10974.92,10980.12,10974.92,10952.51,10979.37,10937.89,10935.28,10945.52,10894.67,10878.08,10934.74,-0.23084567057665648,11617.94,10963.653939296848,10948.800319663047,10938.483927067338,10970.98,0.047380755395034564,5783798.04
2020-09-19 04:00:00,10985.57,10960.77,10980.12,10966.76,10980.12,10974.92,10952.51,10979.37,10937.89,10935.28,10945.52,10894.67,10944.512,0.254020552667436,11590.58,10964.689292864567,10952.06571608795,10941.176886394258,10973.17,-0.12167444435944763,3435885.08
2020-09-19 05:00:00,10969.5,10936.33,10966.76,10939.52,10966.76,10980.12,10974.92,10952.51,10979.37,10937.89,10935.28,10945.52,10950.655999999999,0.25219064142970693,11596.79,10956.299528576377,10949.784676799232,10941.019087690043,10952.915,-0.24838694381932114,5036049.13
2020-09-19 06:00:00,10957.65,10938.03,10939.52,10951.16,10939.52,10966.76,10980.12,10974.92,10952.51,10979.37,10937.89,10935.28,10956.305,0.12499985338134896,11596.5,10954.58635238425,10950.03473556301,10941.98488886242,10947.84,0.10640320599075112,3085664.31
2020-09-19 07:00:00,10955.29,10911.06,10951.16,10911.89,10951.16,10939.52,10966.76,10980.12,10974.92,10952.51,10979.37,10937.89,10952.942,-0.20473718907602811,11600.49,10940.354234922832,10943.099329097007,10939.118708970762,10933.175,-0.35859214914219534,4172932.3200000003
2020-09-19 08:00:00,10936.72,10898.63,10911.89,10935.25,10911.89,10951.16,10939.52,10966.76,10980.12,10974.92,10952.51,10979.37,10952.939,-0.42321806631675096,11572.33,10938.652823281887,10941.672178352097,10938.750260497356,10917.675,0.21407840438274747,4483718.95
2020-09-19 09:00:00,10965.36,10933.22,10935.25,10953.45,10935.25,10911.89,10951.16,10939.52,10966.76,10980.12,10974.92,10952.51,10954.494999999999,-0.6151433948157761,11590.87,10943.585215521258,10943.813600469899,10940.150235688085,10949.29,0.16643423790037473,2878045.53
2020-09-19 10:00:00,10993.05,10945.31,10953.45,10992.79,10953.45,10935.25,10911.89,10951.16,10939.52,10966.76,10980.12,10974.92,10955.837000000001,-0.26257398946589405,11571.02,10959.986810347507,10952.718400384463,10945.163546574933,10969.18,0.3591562475749663,6647982.2
2020-09-19 11:00:00,11146.81,10981.19,10992.79,11141.09,10992.79,10953.45,10935.25,10911.89,10951.16,10939.52,10966.76,10980.12,10974.695,0.44777190176385445,11608.93,11020.354540231672,10986.967782132742,10963.823208805892,11064.0,1.3490660696692947,27156451.02
2020-09-19 12:00:00,11173.88,11066.07,11141.09,11107.91,11141.09,10992.79,10953.45,10935.25,10911.89,10951.16,10939.52,10966.76,10987.994,0.76565343383942,11607.39,11049.53969348778,11008.957276290424,10977.545760348188,11119.974999999999,-0.2978164614054845,22426873.43
2020-09-19 13:00:00,11129.66,11086.79,11107.91,11111.31,11107.91,11141.09,10992.79,10953.45,10935.25,10911.89,10951.16,10939.52,11001.113000000001,0.865046975320626,11628.37,11070.12979565852,11027.566862419437,10990.2852117436,11108.225,0.030608818400577935,8585696.41
2020-09-19 14:00:00,11112.59,11061.41,11111.31,11086.89,11111.31,11107.91,11141.09,10992.79,10953.45,10935.25,10911.89,10951.16,11013.126,0.8265407712151829,11625.9,11075.716530439013,11038.352887434085,10999.485667768018,11087.0,-0.21977606600841912,8827970.66
2020-09-19 15:00:00,11106.73,11062.43,11086.89,11097.69,11086.89,11111.31,11107.91,11141.09,10992.79,10953.45,10935.25,10911.89,11028.943000000001,0.7772439502136608,11619.95,11083.041020292674,11049.141453355162,11008.83846131392,11084.58,0.09741234917998727,8303743.04
2020-09-19 16:00:00,11119.75,11066.39,11097.69,11067.02,11097.69,11086.89,11111.31,11107.91,11141.09,10992.79,10953.45,10935.25,11040.529,0.6813767327493838,11666.07,11077.700680195116,11052.392098199678,11014.379560236404,11093.07,-0.2763638198580071,8564191.92
2020-09-19 17:00:00,11105.32,11067.01,11067.02,11077.23,11067.02,11097.69,11086.89,11111.31,11107.91,11141.09,10992.79,10953.45,11057.063,0.5695547193652933,11651.11,11077.543786796743,11056.90808034519,11020.365316404366,11086.165,0.0922560906187856,9743377.19
2020-09-19 18:00:00,11082.24,11021.97,11077.23,11053.99,11077.23,11067.02,11097.69,11086.89,11111.31,11107.91,11141.09,10992.79,11068.937,0.32806200998714846,11654.89,11069.692524531163,11056.377520282427,11023.567667222998,11052.105,-0.2097997423543592,14272732.55
2020-09-19 19:00:00,11078.7,11041.42,11053.99,11063.3,11053.99,11077.23,11067.02,11097.69,11086.89,11111.31,11107.91,11141.09,11079.922,-0.07911733837902077,11647.12,11067.561683020775,11057.636152958348,11027.351698916047,11060.060000000001,0.08422298192778799,6799134.01
2020-09-19 20:00:00,11097.88,11052.24,11063.3,11096.08,11063.3,11053.99,11077.23,11067.02,11097.69,11086.89,11111.31,11107.91,11090.251,-0.7577806031301529,11642.88,11077.067788680515,11064.625943329558,11033.897251400234,11075.06,0.29629495720084115,6798642.53
2020-09-19 21:00:00,11097.01,11038.81,11096.08,11054.36,11096.08,11063.3,11053.99,11077.23,11067.02,11097.69,11086.89,11111.31,11081.578,-0.6952494200815996,11609.02,11069.498525787008,11062.759408178728,11035.846084600213,11067.91,-0.37598863742870764,7613244.58
2020-09-19 22:00:00,11073.94,11038.66,11054.36,11073.14,11054.36,11096.08,11063.3,11053.99,11077.23,11067.02,11097.69,11086.89,11078.100999999999,-0.6068733729181713,11661.98,11070.712350524671,11064.646788509868,11039.39788606686,11056.3,0.16988771851105658,4576472.71
2020-09-19 23:00:00,11088.79,11048.96,11073.14,11083.61,11073.14,11054.36,11096.08,11063.3,11053.99,11077.23,11067.02,11097.69,11075.331,-0.34105098360219394,11716.54,11075.011567016447,11068.094645144438,11043.608563584301,11068.875,0.09455312585229812,5354944.99
2020-09-20 00:00:00,11083.9,11054.22,11083.61,11061.95,11083.61,11073.14,11054.36,11096.08,11063.3,11053.99,11077.23,11067.02,11072.837,-0.25218263863653073,11702.97,11070.657711344298,11066.977436936359,11045.355367052462,11069.06,-0.1954236931829959,6474113.09
2020-09-20 01:00:00,11061.95,10928.37,11061.95,10946.32,11061.95,11083.61,11073.14,11054.36,11096.08,11063.3,11053.99,11077.23,11057.7,0.3520023977715422,11694.76,11029.211807562866,11045.039721129748,11035.923427333179,10995.16,-1.0452949073174351,27747625.270000003
2020-09-20 02:00:00,10967.54,10920.78,10946.32,10922.84,10946.32,11061.95,11083.61,11073.14,11054.36,11096.08,11063.3,11053.99,11043.282,0.7861446717785658,11684.56,10993.754538375244,11022.821590015248,11025.15357711097,10944.16,-0.21450131185640076,9279884.81
2020-09-20 03:00:00,10958.09,10906.9,10922.84,10951.21,10922.84,10946.32,11061.95,11083.61,11073.14,11054.36,11096.08,11063.3,11030.68,0.8988778747694328,11685.94,10979.573025583495,11009.801300921567,11018.111331671831,10932.494999999999,0.2597309857143287,8323261.74
2020-09-20 04:00:00,10981.61,10943.26,10951.21,10972.89,10951.21,10922.84,10946.32,11061.95,11083.61,11073.14,11054.36,11096.08,11022.57,0.8522909262593796,11666.85,10977.345350388996,11003.090155299464,11013.804538179276,10962.435000000001,0.1979689915543606,7346637.0
2020-09-20 05:00:00,10972.89,10947.62,10972.89,10959.87,10972.89,10951.21,10922.84,10946.32,11061.95,11083.61,11073.14,11054.36,11012.227,0.8250033788823443,11671.31,10971.520233592664,10995.231945245017,11008.667915495536,10960.255000000001,-0.11865606964071104,5205280.600000001
2020-09-20 06:00:00,10979.68,10951.41,10959.87,10977.61,10959.87,10972.89,10951.21,10922.84,10946.32,11061.95,11083.61,11073.14,11000.380000000001,0.719736996742581,11680.78,10973.550155728444,10992.027955200469,11005.710018781676,10965.545,0.1618632337792308,5679637.57
2020-09-20 07:00:00,10997.27,10960.55,10977.61,10964.77,10977.61,10959.87,10972.89,10951.21,10922.84,10946.32,11061.95,11083.61,10991.421,0.6598308693836448,11630.2,10970.623437152297,10987.071963345838,11001.810969373897,10978.91,-0.11696535038136849,6668467.02
2020-09-20 08:00:00,10983.02,10957.4,10964.77,10961.87,10964.77,10977.61,10959.87,10972.89,10951.21,10922.84,10946.32,11061.95,10980.294,0.5494701526666812,11591.96,10967.705624768198,10982.48978819205,10998.007067528762,10970.21,-0.02644834319369796,4625589.46
2020-09-20 09:00:00,10971.55,10938.19,10961.87,10967.57,10961.87,10964.77,10977.61,10959.87,10972.89,10951.21,10922.84,10946.32,10968.69,0.2873301904046118,11610.28,10967.660416512132,10979.777099429859,10995.108299192689,10954.869999999999,0.051998427275628235,5813559.19
2020-09-20 10:00:00,10988.49,10948.42,10967.57,10988.49,10967.57,10961.87,10964.77,10977.61,10959.87,10972.89,10951.21,10922.84,10961.344000000001,-0.7358751223186907,11619.03,10974.603611008088,10981.361263169883,10994.477984983861,10968.455,0.19074416666590752,4796926.63
2020-09-20 11:00:00,10989.02,10957.0,10988.49,10957.02,10988.49,10967.57,10961.87,10964.77,10977.61,10959.87,10972.89,10951.21,10962.414,-0.6078064888412045,11683.84,10968.742407338725,10976.935578957178,10990.910557842542,10973.01,-0.2863905777772865,4915545.69
2020-09-20 12:00:00,10960.47,10844.8,10957.02,10860.23,10957.02,10988.49,10967.57,10961.87,10964.77,10977.61,10959.87,10972.89,10956.153,0.3089434594428628,11722.85,10932.571604892482,10955.716382783146,10978.464790428967,10902.634999999998,-0.8833606217749066,20713703.46
2020-09-20 13:00:00,10878.78,10812.16,10860.23,10875.92,10860.23,10957.02,10988.49,10967.57,10961.87,10964.77,10977.61,10959.87,10948.624,0.5510601201107466,11717.02,10913.68773659499,10941.207949549847,10968.698619911922,10845.470000000001,0.1444720783998176,17301085.3
2020-09-20 14:00:00,10877.78,10840.58,10875.92,10847.08,10875.92,10860.23,10957.02,10988.49,10967.57,10961.87,10964.77,10977.61,10936.043,0.6868212451960247,11741.76,10891.485157729992,10924.093776904421,10957.115894206025,10859.18,-0.26517296927524425,8546767.17
2020-09-20 15:00:00,10883.48,10842.56,10847.08,10849.66,10847.08,10875.92,10860.23,10957.02,10988.49,10967.57,10961.87,10964.77,10925.022,0.8042686175843669,11749.09,10877.543438486662,10910.560362921799,10946.881999519737,10863.02,0.023785203022379547,10922550.93
2020-09-20 16:00:00,10861.23,10775.23,10849.66,10860.28,10849.66,10847.08,10875.92,10860.23,10957.02,10988.49,10967.57,10961.87,10913.289,0.7971394875193566,11721.7,10871.788958991108,10901.418478754198,10938.634190041666,10818.23,0.09788325164107263,20865186.16
2020-09-20 17:00:00,10904.06,10858.7,10860.28,10902.22,10860.28,10849.66,10847.08,10875.92,10860.23,10957.02,10988.49,10967.57,10907.034,0.6710135425535828,11714.12,10881.932639327404,10901.564209889799,10935.16617194246,10881.380000000001,0.3861778885995452,8974628.82
2020-09-20 18:00:00,10909.25,10873.62,10902.22,10893.58,10902.22,10860.28,10849.66,10847.08,10875.92,10860.23,10957.02,10988.49,10900.205,0.5444491868146858,11725.1,10885.815092884935,10900.112535364382,10931.205584138415,10891.435000000001,-0.07924991423764535,6875885.57
2020-09-20 19:00:00,10902.26,10865.01,10893.58,10876.62,10893.58,10902.22,10860.28,10849.66,10847.08,10875.92,10860.23,10957.02,10891.109999999999,0.42595535912340654,11729.83,10882.75006192329,10895.84116529813,10926.006957077612,10883.635,-0.15568802909602836,5851900.37
2020-09-20 20:00:00,10881.87,10849.25,10876.62,10856.95,10876.62,10893.58,10902.22,10860.28,10849.66,10847.08,10875.92,10860.23,10877.956,0.2844478631016438,11677.84,10874.150041282193,10888.770044334835,10919.4301040226,10865.560000000001,-0.1808466233076091,6422854.630000001
2020-09-20 21:00:00,10896.66,10827.86,10856.95,10876.13,10856.95,10876.62,10893.58,10902.22,10860.28,10849.66,10847.08,10875.92,10869.867,-0.3001313896334419,11639.61,10874.810027521462,10886.471854455773,10915.306284591876,10862.26,0.1766610327946474,8453368.07
2020-09-20 22:00:00,10891.01,10838.1,10876.13,10878.8,10876.13,10856.95,10876.62,10893.58,10902.22,10860.28,10849.66,10847.08,10871.724,-0.2755024195961634,11660.79,10876.140018347642,10885.07697182745,10911.829495583126,10864.555,0.024549173281305695,10070863.110000001
2020-09-20 23:00:00,10938.73,10878.76,10878.8,10921.85,10878.8,10876.13,10856.95,10876.62,10893.58,10902.22,10860.28,10849.66,10876.317000000001,-0.4872516186689289,11657.81,10891.376678898429,10891.76297694973,10912.783829337115,10908.744999999999,0.39572379306542166,15876754.02
2020-09-21 00:00:00,10972.46,10898.32,10921.85,10960.37,10921.85,10878.8,10876.13,10856.95,10876.62,10893.58,10902.22,10860.28,10887.646,-0.27111530822509106,11614.68,10914.374452598953,10904.23698114069,10917.315845590723,10935.39,0.35268750257511716,12042633.62
2020-09-21 01:00:00,10979.52,10945.64,10960.37,10946.82,10960.37,10921.85,10878.8,10876.13,10856.95,10876.62,10893.58,10902.22,10897.362,0.06043381343217395,11631.23,10925.189635065968,10911.97934820602,10920.125765058272,10962.58,-0.1236272133148889,9140545.98
2020-09-21 02:00:00,10968.15,10946.82,10946.82,10950.46,10946.82,10960.37,10921.85,10878.8,10876.13,10856.95,10876.62,10893.58,10906.380000000001,0.46857086780343227,11638.28,10933.61309004398,10918.97583035038,10923.014739814627,10957.485,0.03325166578055927,4725196.34
2020-09-21 03:00:00,10966.46,10927.64,10950.46,10966.37,10950.46,10946.82,10960.37,10921.85,10878.8,10876.13,10856.95,10876.62,10912.795,0.6613491169202572,11695.36,10944.53206002932,10927.592952104857,10927.143812213233,10947.05,0.1452907001167227,4213413.79
2020-09-21 04:00:00,10992.25,10962.07,10966.37,10962.07,10966.37,10950.46,10946.82,10960.37,10921.85,10878.8,10876.13,10856.95,10919.644,0.7672368259321363,11701.36,10950.378040019546,10933.86150626761,10930.470115811973,10977.16,-0.039210787161121606,4881762.18
2020-09-21 05:00:00,10966.07,10937.53,10962.07,10966.07,10962.07,10966.37,10950.46,10946.82,10960.37,10921.85,10878.8,10876.13,10928.589,0.819646677156951,11794.71,10955.608693346365,10939.717596037137,10933.860580972738,10951.8,0.03648945865151381,2432030.68
2020-09-21 06:00:00,10977.27,10943.17,10966.07,10952.37,10966.07,10962.07,10966.37,10950.46,10946.82,10960.37,10921.85,10878.8,10938.131000000001,0.782683568780765,11867.32,10954.529128897577,10942.018033121294,10935.623382784857,10960.220000000001,-0.12493080930542035,2511864.41
2020-09-21 07:00:00,10959.09,10894.98,10952.37,10899.69,10952.37,10966.07,10962.07,10966.37,10950.46,10946.82,10960.37,10921.85,10940.487,0.3402745094636113,11924.93,10936.24941926505,10934.32202709924,10932.201155852967,10927.035,-0.48099178533961406,5946234.7700000005
2020-09-21 08:00:00,10911.1,10813.35,10899.69,10850.82,10899.69,10952.37,10966.07,10962.07,10966.37,10950.46,10946.82,10960.37,10937.689,-0.3251547232409299,11921.29,10907.7729461767,10919.139840353924,10924.450569581257,10862.225,-0.44836137541527143,9276759.639999999
2020-09-21 09:00:00,10858.55,10704.83,10850.82,10728.91,10850.82,10899.69,10952.37,10966.07,10962.07,10966.37,10950.46,10946.82,10918.395,-0.2473469816417955,11948.76,10848.1519641178,10884.55259665321,10905.827658192566,10781.689999999999,-1.1235095596461822,17759879.24
2020-09-21 10:00:00,10732.49,10643.89,10728.91,10669.61,10728.91,10850.82,10899.69,10952.37,10966.07,10962.07,10966.37,10950.46,10889.319,0.3286013684018223,11930.79,10788.637976078533,10845.472124534444,10883.330738364702,10688.189999999999,-0.5527122512911309,21346105.63
2020-09-21 11:00:00,10684.61,10581.81,10669.61,10629.77,10669.61,10728.91,10850.82,10899.69,10952.37,10966.07,10962.07,10966.37,10857.614000000001,0.7016942983600933,11877.62,10735.681984052355,10806.253556437274,10859.182096615683,10633.21,-0.3733969657747579,31829406.26
2020-09-21 12:00:00,10633.03,10511.14,10629.77,10570.71,10629.77,10669.61,10728.91,10850.82,10899.69,10952.37,10966.07,10962.07,10819.639,0.8345147394199036,11909.98,10680.69132270157,10763.42745526686,10831.708563604665,10572.085,-0.555609387597298,32405341.21
2020-09-21 13:00:00,10632.96,10557.93,10570.71,10596.74,10570.71,10629.77,10669.61,10728.91,10850.82,10899.69,10952.37,10966.07,10782.676000000001,0.849864510545136,11875.42,10652.707548467713,10733.120645218338,10809.330605166126,10595.445,0.24624646783423873,29730821.27
2020-09-21 14:00:00,10604.29,10342.98,10596.74,10416.24,10596.74,10570.71,10629.77,10669.61,10728.91,10850.82,10899.69,10952.37,10728.092999999999,0.9143992794331585,11905.19,10573.88503231181,10675.505982451368,10771.893404674114,10473.635,-1.7033540503966313,66423870.78
2020-09-21 15:00:00,10451.12,10355.42,10416.24,10424.37,10416.24,10596.74,10570.71,10629.77,10669.61,10728.91,10850.82,10899.69,10673.923,0.9289159727155191,12045.17,10524.046688207874,10629.844894732938,10738.795937562294,10403.27,0.07805119697703795,45168808.980000004
2020-09-21 16:00:00,10433.17,10319.73,10424.37,10384.1,10424.37,10416.24,10596.74,10570.71,10629.77,10669.61,10728.91,10850.82,10617.096,0.941579339431783,12011.22,10477.397792138583,10585.164004781494,10705.015372080172,10376.45,-0.3863063187511613,46997253.440000005
2020-09-21 17:00:00,10429.99,10374.54,10384.1,10400.17,10384.1,10424.37,10416.24,10596.74,10570.71,10629.77,10669.61,10728.91,10567.143999999998,0.933758303844841,11969.79,10451.655194759056,10551.528731184859,10675.982479501106,10402.265,0.1547558286226029,20612287.869999997
2020-09-21 18:00:00,10442.01,10382.58,10400.17,10440.78,10400.17,10384.1,10424.37,10416.24,10596.74,10570.71,10629.77,10669.61,10526.14,0.8995996491383328,11999.97,10448.03012983937,10531.392598242157,10653.582243358143,10412.295,0.3904743864763805,17678065.91
2020-09-21 19:00:00,10499.52,10437.93,10440.78,10499.26,10440.78,10400.17,10384.1,10424.37,10416.24,10596.74,10570.71,10629.77,10503.175,0.7697887580754793,11973.23,10465.106753226246,10525.550307652673,10638.884886847844,10468.725,0.5601114093008335,26290532.19
2020-09-21 20:00:00,10531.76,10479.24,10499.26,10480.59,10499.26,10440.78,10400.17,10384.1,10424.37,10416.24,10596.74,10570.71,10484.273,0.6242475814254109,12019.74,10470.267835484165,10517.375706261277,10623.809183338524,10505.5,-0.17782205603061618,24292391.319999997
2020-09-21 21:00:00,10535.24,10468.05,10480.59,10508.46,10480.59,10499.26,10440.78,10400.17,10384.1,10424.37,10416.24,10596.74,10472.142,0.3465192702028142,12027.43,10482.998556989443,10515.754668759226,10612.823546830092,10501.645,0.26592014380868806,12000755.09
2020-09-21 22:00:00,10534.29,10471.94,10508.46,10486.15,10508.46,10480.59,10499.26,10440.78,10400.17,10384.1,10424.37,10416.24,10463.686,0.054520021567040874,11976.6,10484.049037992962,10510.372001712094,10600.75939951294,10503.115000000002,-0.212305133197438,10011656.04
2020-09-21 23:00:00,10506.22,10414.63,10486.15,10418.14,10486.15,10508.46,10480.59,10499.26,10440.78,10400.17,10384.1,10424.37,10445.826,-0.5999422081763309,11926.69,10462.079358661975,10493.602546855349,10583.367075749802,10460.425,-0.6485697801385659,15991662.58
2020-09-22 00:00:00,10490.48,10382.94,10418.14,10461.15,10418.14,10486.15,10508.46,10480.59,10499.26,10440.78,10400.17,10384.1,10450.317,-0.6020407623882805,11898.12,10461.769572441315,10487.70208379074,10571.72735424982,10436.71,0.4128376082486914,17771432.31
2020-09-22 01:00:00,10469.93,10408.73,10461.15,10438.11,10461.15,10418.14,10486.15,10508.46,10480.59,10499.26,10440.78,10400.17,10451.690999999999,-0.5896880005796704,11893.79,10453.88304829421,10478.685341283333,10559.001891940314,10439.33,-0.22024347227598357,12412990.290000001
2020-09-22 02:00:00,10465.9,10427.01,10438.11,10465.9,10438.11,10461.15,10418.14,10486.15,10508.46,10480.59,10499.26,10440.78,10459.871000000001,-0.322297254772374,11864.5,10457.888698862807,10476.360733777274,10550.135045088855,10446.455,0.2662359373488022,9863717.97
2020-09-22 03:00:00,10477.18,10441.02,10465.9,10449.71,10465.9,10438.11,10461.15,10418.14,10486.15,10508.46,10480.59,10499.26,10464.825,0.260742361963448,11839.9,10455.162465908537,10471.51514581777,10540.570755080393,10459.1,-0.15469285966806973,9786776.280000001
2020-09-22 04:00:00,10487.37,10449.71,10449.71,10464.55,10449.71,10465.9,10438.11,10461.15,10418.14,10486.15,10508.46,10480.59,10467.202000000001,0.7424594746548204,11873.84,10458.291643939025,10470.248755669085,10533.330683167975,10468.54,0.14201351042277868,8423915.379999999
2020-09-22 05:00:00,10473.76,10445.51,10464.55,10463.53,10464.55,10449.71,10465.9,10438.11,10461.15,10418.14,10486.15,10508.46,10463.628999999999,0.7248831467309009,11869.69,10460.037762626016,10469.027163729252,10526.682999056738,10459.635,-0.009747194098156324,9359643.93
2020-09-22 06:00:00,10500.85,10412.91,10463.53,10426.55,10463.53,10464.55,10449.71,10465.9,10438.11,10461.15,10418.14,10486.15,10458.225,0.7478105331738183,11794.1,10448.875175084011,10461.304043051206,10517.146522956096,10456.880000000001,-0.3534180147617619,11684163.78
2020-09-22 07:00:00,10443.27,10365.99,10426.55,10377.3,10426.55,10463.53,10464.55,10449.71,10465.9,10438.11,10461.15,10418.14,10445.109,0.7391662852507642,11730.01,10425.016783389341,10446.03058067826,10503.827806484087,10404.630000000001,-0.4723518325812469,11123986.67
2020-09-22 08:00:00,10476.66,10375.79,10377.3,10463.54,10377.3,10426.55,10463.53,10464.55,10449.71,10465.9,10438.11,10461.15,10442.848,0.48693890319681,11718.69,10437.857855592894,10449.21411146403,10499.990872533223,10426.225,0.8310446840700529,14634007.82
2020-09-22 09:00:00,10472.13,10449.24,10463.54,10456.19,10463.54,10377.3,10426.55,10463.53,10464.55,10449.71,10465.9,10438.11,10446.653,0.3575240028517425,11746.54,10443.968570395264,10450.482454834208,10495.819360863392,10460.685,-0.070243913627705,7267989.69
2020-09-22 10:00:00,10482.69,10435.6,10456.19,10464.16,10456.19,10463.54,10377.3,10426.55,10463.53,10464.55,10449.71,10465.9,10446.954000000002,0.3132260632767235,11580.49,10450.699046930176,10452.969281227988,10492.804183638307,10459.145,0.07622279243203638,7449654.41
2020-09-22 11:00:00,10502.28,10451.76,10464.16,10453.94,10464.16,10456.19,10463.54,10377.3,10426.55,10463.53,10464.55,10449.71,10448.537,0.28068719170129486,11410.75,10451.779364620117,10453.145775550172,10489.102832815612,10477.02,-0.0976667023439946,8689832.32
2020-09-22 12:00:00,10499.05,10432.9,10453.94,10492.17,10453.94,10464.16,10456.19,10463.54,10377.3,10426.55,10463.53,10464.55,10451.164,0.17352428321632127,11437.4,10465.242909746745,10460.241089086505,10489.394943976029,10465.974999999999,0.3656994396371087,12531556.69
2020-09-22 13:00:00,10520.88,10464.91,10492.17,10474.61,10492.17,10453.94,10464.16,10456.19,10463.54,10377.3,10426.55,10463.53,10453.654,0.20778771560056988,11352.23,10468.365273164496,10462.853618343504,10487.98685407355,10492.895,-0.16736290014362606,19694245.33
2020-09-22 14:00:00,10511.0,10445.16,10474.61,10445.16,10474.61,10492.17,10453.94,10464.16,10456.19,10463.54,10377.3,10426.55,10451.715,0.16607841313859512,11241.61,10460.630182109664,10459.636596826505,10483.908106066547,10478.08,-0.2811560525881224,18498518.14
2020-09-22 15:00:00,10473.07,10428.84,10445.16,10461.19,10445.16,10474.61,10492.17,10453.94,10464.16,10456.19,10463.54,10377.3,10451.481,0.11721446387844729,11343.84,10460.81678807311,10459.91903376714,10481.744476917353,10450.955,0.1534682091992909,19968172.93
2020-09-22 16:00:00,10497.16,10454.66,10461.19,10456.55,10461.19,10445.16,10474.61,10492.17,10453.94,10464.16,10456.19,10463.54,10454.481,0.3856706425952124,11314.66,10459.394525382073,10459.306482173115,10479.345002925225,10475.91,-0.0443544185699833,17511897.330000002
2020-09-22 17:00:00,10494.21,10449.79,10456.55,10493.71,10456.55,10461.19,10445.16,10474.61,10492.17,10453.94,10464.16,10456.19,10466.122,0.5453525303035476,11365.61,10470.833016921382,10465.561667232549,10480.713097884729,10472.0,0.3553753389024091,12888112.100000001
2020-09-22 18:00:00,10507.92,10491.5,10493.71,10495.93,10493.71,10456.55,10461.19,10445.16,10474.61,10492.17,10453.94,10464.16,10469.361,0.7165482936384978,11406.28,10479.198677947588,10471.083182281176,10482.162326657612,10499.71,0.021155530312931884,14630300.18
2020-09-22 19:00:00,10502.06,10477.14,10495.93,10501.45,10495.93,10493.71,10456.55,10461.19,10445.16,10474.61,10492.17,10453.94,10473.886999999999,0.7728999641078808,11403.83,10486.615785298392,10476.604421866416,10483.999247928316,10489.599999999999,0.052591814160350116,13349289.95
2020-09-22 20:00:00,10522.2,10490.86,10501.45,10519.12,10501.45,10495.93,10493.71,10456.55,10461.19,10445.16,10474.61,10492.17,10479.383,0.8526742537005312,11376.1,10497.450523532263,10484.334526981613,10487.344081458952,10506.53,0.1682624780387477,10566633.790000001
